title,author,category,publish_year,resource_id,cover_url,description,publisher
Time,Lesley Clark,juvenile_literature,1997.0,OL8139146W,//covers.openlibrary.org/b/olid/OL9537993M-M.jpg,,Ladybird Books Ltd
L' affrontement chretien,Emmanuel Mounier,religion,1945.0,OL1307014W,/images/icons/avatar_book-sm.png,,La Bacconiere
The Middle English Genesis and Exodus,Philip G. Buehler,poetry,1900.0,OL7208217W,//covers.openlibrary.org/b/olid/OL5432234M-M.jpg,,Mouton
When the beast ravens,E. Rose Sabin,magic,2005.0,OL5734653W,//covers.openlibrary.org/b/olid/OL3309460M-M.jpg,"After a harrowing time in the Dire Realm, Grey Becq hopes for a little peace and quiet when he returns to the Lesley Simonton School for the Magically Gifted, but new difficulties arise.   Read more Read less",Tom Dorherty Associates Book
Privacy and personality,J. Roland Pennock,psychology,2007.0,OL18688117W,//covers.openlibrary.org/b/olid/OL17913658M-M.jpg,,Aldine Transaction
What to say about a poem,William K. Wimsatt,poetry,1963.0,OL6835293W,/images/icons/avatar_book-sm.png,,Skidmore College
Política poética,Juan Ramón Jiménez,poetry,1936.0,OL10342917W,/images/icons/avatar_book-sm.png,,
Littlejohn's House of Fun,Richard Littlejohn,humor,2010.0,OL20443913W,//covers.openlibrary.org/b/olid/OL27667882M-M.jpg,,Arrow
Let's study foods,Florence LaGanke Harris,cooking,1941.0,OL7596500W,/images/icons/avatar_book-sm.png,,D.C. Heath and company
Introduction to Chemistry Textbook and Study Guide for CHM02,Anthony Durante,chemistry,2014.0,OL26743040W,/images/icons/avatar_book-sm.png,,Kendall Hunt Publishing Company
"A political dictionary; or, Pocket companion ...",John Wade,political_science,1821.0,OL32776856W,/images/icons/avatar_book-sm.png,,printed and published by T. Dolby ...
Number: From Ancient Civilisations to the Computer,John McLeish,mathematics,1991.0,OL7122404W,//covers.openlibrary.org/b/olid/OL9214594M-M.jpg,,Texas Bookman
Pharmacological and chemical synonyms,E. E. J. Marler,chemistry,1956.0,OL9207130W,//covers.openlibrary.org/b/olid/OL10261360M-M.jpg,,Elsevier Science Publishing Company
Success in mathematics education,,mathematics,2009.0,OL18143419W,//covers.openlibrary.org/b/olid/OL24116174M-M.jpg,,Nova Science Publishers
Thank You God for My Friends Lift Flap (Thank You God Lift-A-Flap),,religion,1997.0,OL11227628M,/images/icons/avatar_book-sm.png,,Regina Press Malhame & Company
"Gender, Nation and Women Politicians in Serbia and Kosovo",Gordana Subotić,political_science,2022.0,OL26513381W,/images/icons/avatar_book-sm.png,,Taylor & Francis Group
Childrens Favorites,Hal Leonard Corp.,juvenile_literature,1997.0,OL8236470W,//covers.openlibrary.org/b/olid/OL7622546M-M.jpg,,Hal Leonard Corporation
"Religion, science, and magic",Jacob Neusner,magic,1989.0,OL18233080W,//covers.openlibrary.org/b/olid/OL2042751M-M.jpg,,Oxford University Press
Under New Management,FALMER,management,2007.0,OL9487323W,/images/icons/avatar_book-sm.png,,Taylor & Francis
Horses,Sally Morgan,juvenile_literature,2012.0,OL24270167W,//covers.openlibrary.org/b/olid/OL32105986M-M.jpg,"Compare you pet with its wild cousins, use your knowledge of wild animal behaviour to get to know your pet better, learn how to keep your pet happy, healthy and safe.   Read more Read less",Franklin Watts
Ondernemingsgroei en ondernemingsstrategie,H. C. Wytzes,management,1967.0,OL6511286W,/images/icons/avatar_book-sm.png,,F. Bohn
Lucretia Mott,Jennifer Fisher Bryant,juvenile_literature,1995.0,OL8417619W,//covers.openlibrary.org/b/olid/OL7904329M-M.jpg,,Eerdmans Pub Co
The Story,Michael Ondaatje,poetry,2004.0,OL53053W,//covers.openlibrary.org/b/olid/OL8200457M-M.jpg,,House of Anansi Press
Strategie restrukturyzacyjne w sferze produkcji przemysłowej,Michał Baran,management,2004.0,OL13639185W,//covers.openlibrary.org/b/olid/OL22623300M-M.jpg,,Księgarnia Akademicka
Motivating the Symbolic,Hubert Kowalewski,psychology,2016.0,OL21595976W,/images/icons/avatar_book-sm.png,,"Lang GmbH, Internationaler Verlag der Wissenschaften, Peter"
I Feel Bad about My Neck,Nora Ephron,humor,1998.0,OL21006918W,//covers.openlibrary.org/b/olid/OL32359951M-M.jpg,"In this collection of essays, Nora Ephron shares with us her ups and downs in I Feel Bad About My Neck, a candid, hilarious look at women who are getting older and dealing with the tribulations of maintenance, menopause, empty nests, and life itself. She discusses everything - from how much she hates her purse to how much time she spends attempting to stop the clock: the hair dye, the treadmill, the lotions and creams that promise to slow the aging process but never do. Oh, and she can't stand the way her neck looks. But her dermatologist tells her there's no quick fix for that. Ephron chronicles her life as an obsessed cook, passionate city dweller, and hapless parent. She recounts her anything-but-glamorous days as a White House intern during the JFK years (""I am probably the only young woman who ever worked in the Kennedy White House that the President did not make a pass at"") and shares how she fell in and out of love with Bill Clinton - from a distance, of course. But mostly she speaks frankly and uproariously about life as a woman of a certain age.   Read more Read less",ISIS
"Punk: music, fashion, attitude!",Charlotte Guillain,juvenile_literature,2011.0,OL15022374W,//covers.openlibrary.org/b/olid/OL39473863M-M.jpg,"Gives an introduction to punk culture, its people, development and characteristics. Includes activities.   Read more Read less",Raintree
Exploring Mathematics,Jean M. Shaw,mathematics,1989.0,OL2622943W,//covers.openlibrary.org/b/olid/OL11081146M-M.jpg,,Good Year Books
Financing trunk roads,United States. Extension Service. Office...,finance,1927.0,OL34304646W,//covers.openlibrary.org/b/olid/OL46523346M-M.jpg,,United States Department of Agriculture
Scientific American great science fair projects,Marc Alan Rosner,juvenile_literature,2000.0,OL16579908W,//covers.openlibrary.org/b/olid/OL7615690M-M.jpg,,Jossey-Bass
Encyclopedia of foods,Mayo Clinic,cookbooks,2001.0,OL18208759W,//covers.openlibrary.org/b/olid/OL17004685M-M.jpg,,Academic
Nobody's perfect,"Elliott, David",picture_books,2015.0,OL19997574W,//covers.openlibrary.org/b/olid/OL32805148M-M.jpg,"A young boy reflects on the idea that nobody is perfect, including the other members of his family, but decides that, on the whole, with a little patience, they come close.   Read more Read less",Walker Books
Thurman Munson,Bill Libby,juvenile_literature,1978.0,OL5907772W,/images/icons/avatar_book-sm.png,A biography of the New York Yankee catcher whose unlikely appearance belies his outstanding athletic ability and achievements.   Read more Read less,Putnam
"I Can Make Dua Anywhere
            
                I Can Islamic Foundation",Yasmin Ibrahim,juvenile_literature,2010.0,OL17512038W,//covers.openlibrary.org/b/olid/OL26100475M-M.jpg,,Islamic Foundation
Blizzard,Joyce Markovics,juvenile_literature,2014.0,OL20759506W,//covers.openlibrary.org/b/olid/OL29687871M-M.jpg,,"Bearport Publishing Company, Incorporated"
Kids cooking,Susan Manlin Katzman,juvenile_literature,1997.0,OL1861616W,//covers.openlibrary.org/b/olid/OL991429M-M.jpg,"Presents thirty-eight recipes, accompanied by photographs, cooking lessons, a glossary, and an equipment guide.   Read more Read less",Time-Life Books
The Economics of Codetermination,David F. Heathfield,management,1977.0,OL5047194W,//covers.openlibrary.org/b/olid/OL10494423M-M.jpg,,Palgrave Macmillan
"Hello, robot",Christoph Thun-Hohenstein,design,2017.0,OL19725228W,/images/icons/avatar_book-sm.png,"""Hello, Robot. Design between Human and Machine"" investigates how robotics is increasingly becoming part of our everyday lives. The exhibition shows that design in its traditional function as a mediator is indispensable if robots are to become a visible reality and not just remain hidden in washing machines, cars and cash machines. The catalogue points out where we already encounter these intelligent machines and where we may come across them in the near future: in the industry, in the military and in everyday settings; at nurseries and retirement homes; in our bodies and in the cloud; when shopping and having sex; in video games and, of course, in film and literature. In a series of in-depth essays and interviews, experts such as science-fiction author Bruce Sterling or the design duo Dunne & Raby explore the question of how we deal with an environment that is rapidly becoming more digital, smarter and more autonomous. They highlight our often ambivalent relationship to new technologies and discuss the opportunities and challenges that present themselves to us as individuals and as a society in this context. In this regard, ""Hello, Robot"" broadens the scope of the discussion to include the ethical and political questions with which we are faced today in the light of technological advances in robotics, while confronting us with the contradictions that are often found in the answers to these questions.   Read more Read less",
Deception,Joan Wolf,romance,2001.0,OL29408404W,/images/icons/avatar_book-sm.png,,"Draft2Digital,              Untreed Reads"
Children's learning,Harold W. Stevenson,psychology,1972.0,OL1734929W,//covers.openlibrary.org/b/olid/OL4771191M-M.jpg,,Appleton-Century-Crofts
Round and round the garden; chosen by Sarah Williams,Ian Beck,juvenile_literature,1994.0,OL20948267W,//covers.openlibrary.org/b/olid/OL10126988M-M.jpg,,Oxford University Press
Weird but true human body,National Geographic Kids Staff,juvenile_literature,2017.0,OL20050875W,/images/icons/avatar_book-sm.png,Interesting and little known facts about the human body intended for kids. --   Read more Read less,"National Geographic Children's Books,              National Geographic Kids"
I unpacked my grandmother's trunk,Susan Ramsay Hoguet,juvenile_literature,1983.0,OL5103974W,//archive.org/services/img/iunpackedmygrand00hogu,From grandmother's trunk are taken objects beginning with each letter of the alphabet. Directions for playing this game are included.   Read more Read less,Dutton
Encounters,Pétur Gunnarsson.,archaeology,2009.0,OL13848071W,/images/icons/avatar_book-sm.png,,Þjóðminjasafn Íslands
"Human Heritage, StudentWorks",McGraw-Hill,juvenile_literature,2005.0,OL14994851W,//covers.openlibrary.org/b/olid/OL9974824M-M.jpg,,Glencoe/McGraw-Hill
Enhancing Procurement Practices,Attila Kovács,management,2004.0,OL8701554W,//covers.openlibrary.org/b/olid/OL8372885M-M.jpg,,Springer
Foreign direct investment,Assaf Razin,mathematics,2007.0,OL16964707W,//covers.openlibrary.org/b/olid/OL11182882M-M.jpg,,Princeton University Press
Do one thing different,William Hudson O'Hanlon,management,1999.0,OL15571W,//covers.openlibrary.org/b/olid/OL21631680M-M.jpg,,Quill
Saenggak hanŭn misul uri misul,Chŏng Kim,juvenile_literature,1997.0,OL32977902W,/images/icons/avatar_book-sm.png,,Marubŏl
"Zhongguo de zong jiao zi you yu ""guo jia ji mi"" dao di shi shi mo guan xi?",Shixiong Li,religion,2001.0,OL16646994W,/images/icons/avatar_book-sm.png,,Zhongguo zong jiao po hai zhen xiang diao cha wei yuan hui
"Drawing the new adventure cartoons: cool spies, evil guys and action heroes","Hart, Christopher.",juvenile_literature,2008.0,OL15200009W,//covers.openlibrary.org/b/olid/OL23109629M-M.jpg,"""Learn to draw the funny characters you see in comics, on TV, in movies and in video games: spies, secret agents, saboteurs, sci-fi heroes, hilarious muscle guys and those evil, rotten and just plain bad guys you love to hate!  Chris Hart shows you how to use body language, costumes, action lines and the secrets of cartoon composition to create memorable characters and exciting scenes.""--P. [4] of cover.   Read more Read less",Chris Hart Books/Sixth&spring Books
7 Essential Strategies of an Effective Go-Getter Mom,Tiffany Hudson,self-help,2021.0,OL26661289W,/images/icons/avatar_book-sm.png,,TRH INSPIRATIONS LLC
The Secret of the Crystal Fairies (A Geronimo Stilton Adventure),Thea Stilton,magic,2018.0,OL19799881W,//covers.openlibrary.org/b/olid/OL27011363M-M.jpg,,Turtleback Books
Buscando un Amigo,Traci Swain,science_fiction,2021.0,OL28393736W,/images/icons/avatar_book-sm.png,,Letter Links Press LLC
All About Bears,Jamie Holloway,bears,2015.0,OL20293780W,//covers.openlibrary.org/b/olid/OL27495093M-M.jpg,,"Rosen Classroom,              Rosen Publishing Group"
Reconstructing Theology,Terence Bateman,religion,2014.0,OL27102980W,/images/icons/avatar_book-sm.png,,1517 Media
Wonders of the Arctic,Jacquelyn Berrill,juvenile_literature,1959.0,OL6561817W,/images/icons/avatar_book-sm.png,,"Dodd, Mead"
Betty Talmadge's Lovejoy Plantation cookbook,Betty Talmadge,cooking,1983.0,OL5612437W,//covers.openlibrary.org/b/olid/OL3190630M-M.jpg,,"Peachtree Publishers,              Peachtree Pub Ltd"
Breakfast served any time all day,Donald Hall,poetry,2003.0,OL266034W,//covers.openlibrary.org/b/olid/OL3674233M-M.jpg,,University of Michigan Press
Management information retrieval,John Blagden,management,1969.0,OL2824787W,/images/icons/avatar_book-sm.png,,"(5 Winsley St., W.1), Management Publications Ltd for the British Institute of Management,              Imprint unknown"
Bedside diagnostic examination,Elmer Louis DeGowin,physics,1965.0,OL5278482W,//covers.openlibrary.org/b/olid/OL5679753M-M.jpg,,Macmillan
Alternative Theories of the Firm,Michael Pirson,business__economics,2021.0,OL25343383W,/images/icons/avatar_book-sm.png,,Taylor & Francis Group
An outline of educational psychology,Samuel Smith,psychology,1934.0,OL5915051W,/images/icons/avatar_book-sm.png,,"Barnes & Noble, inc."
Indian Ocean Resources and Technology,Ganpat Singh Roonwal,business__economics,2017.0,OL21322237W,//covers.openlibrary.org/b/olid/OL28876546M-M.jpg,,"Taylor & Francis Group,              CRC Press"
The Smiths and Rusty,Alice Dalgliesh,dogs,1950.0,OL33134220W,/images/icons/avatar_book-sm.png,,"Charles Scribner's Sons,              Charles Scribner's Sons"
Shi jing,Haifu Gao,poetry,1993.0,OL19696727W,/images/icons/avatar_book-sm.png,,Di qiu chu ban she
Big Brands Big Trouble: Lessons Learned the Hard Way,Jack Trout,success_in_business,2001.0,OL2931105W,//covers.openlibrary.org/b/olid/OL3579674M-M.jpg,,Wiley
"Nuclear, Biological, and Chemical Disasters",Simone Payment,management,2009.0,OL34344488W,/images/icons/avatar_book-sm.png,,Rosen Publishing Group
Mathematics,McGraw-Hill,exercise,1998.0,OL14996338W,//covers.openlibrary.org/b/olid/OL7309021M-M.jpg,11 - 13 Years   Read more Read less,Glencoe/McGraw-Hill
History of the controversy in the University of the City of New-York: with original documents and an appendix,New York University.,finance,1838.0,OL7505723W,//covers.openlibrary.org/b/olid/OL23304396M-M.jpg,,J.S. Taylor
Bake and destroy,Natalie Slater,cooking,2013.0,OL19969685W,/images/icons/avatar_book-sm.png,,Page Street
"Eureka Math Squared, California Edition, Spanish, Level K, Learn",Gm Pbc,mathematics,2023.0,OL35810360W,/images/icons/avatar_book-sm.png,,Great Minds
I wish I had a pet,Maggie Rudy,juvenile_literature,2014.0,OL23298761W,/images/icons/avatar_book-sm.png,,Beach Lane Books
Your towns and cities,Eleanor Thomas,juvenile_literature,1967.0,OL15846130W,//covers.openlibrary.org/b/olid/OL5533587M-M.jpg,"A social studies textbook for the upper elementary grades. Examines many aspects of life in three cities, San Francisco, South Bend, and Washington, D.C., and in the country of Thailand.   Read more Read less",Ginn
